Measurements
0
0
0
0
0
0
0
0
4395
0
0
0
0
0
0
0
4883
0
0
0
0
0
0
0
6775
0
0
0
0
0
0
0
6652
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
6714
0
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6775
0
0
0
0
0
0
0
7141
0
0
0
0
0
0
0
6714
0
0
0
0
0
0
0
6775
0
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
7324
0
0
0
0
0
0
0
7263
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6775
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7203
0
0
0
0
0
0
0
0
7385
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
6774
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
7263
0
0
0
0
0
0
0
7080
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
0
7141
0
0
0
0
0
0
0
7142
0
0
0
0
0
0
0
6774
0
0
0
0
0
0
0
7691
0
0
0
0
0
0
0
7080
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6775
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6835
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
0
7203
0
0
0
0
0
0
0
7202
0
0
0
0
0
0
7141
0
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
7202
0
0
0
0
0
0
0
6714
0
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
7080
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
0
7202
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6774
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
7325
0
0
0
0
0
0
0
7324
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
0
6896
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
7264
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
0
7141
0
0
0
0
0
0
0
6775
0
0
0
0
0
0
0
7202
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
7141
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6958
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
7141
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
7080
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
7080
0
0
0
0
0
0
0
7202
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
7080
0
0
0
0
0
0
0
6775
0
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
6836
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
7080
0
0
0
0
0
0
0
6897
0
0
0
0
0
0
0
0
6897
0
