Measurements
2075
0
0
0
0
0
3967
0
0
0
0
0
0
5371
0
0
0
0
0
6104
0
0
0
0
0
0
6042
0
0
0
0
0
6653
0
0
0
0
0
6470
0
0
0
0
0
0
6348
0
0
0
0
0
0
6042
0
0
0
0
0
0
6104
0
0
0
0
0
0
0
0
0
0
0
0
7019
0
0
0
0
0
0
6226
0
0
0
0
0
6225
0
0
0
0
0
0
6226
0
0
0
0
0
0
6042
0
0
0
0
0
6104
0
0
0
0
0
0
6103
0
0
0
0
0
0
6226
0
0
0
0
0
0
6470
0
0
0
0
0
6103
0
0
0
0
0
0
6348
0
0
0
0
0
0
6470
0
0
0
0
0
6652
0
0
0
0
0
6104
0
0
0
0
0
0
6042
0
0
0
0
0
0
6104
0
0
0
0
0
0
6225
0
0
0
0
0
0
6287
0
0
0
0
0
6042
0
0
0
0
0
0
6226
0
0
0
0
0
0
6043
0
0
0
0
0
0
6103
0
0
0
0
0
6287
0
0
0
0
0
0
6103
0
0
0
0
0
0
6226
0
0
0
0
0
0
5920
0
0
0
0
0
0
6287
0
0
0
0
0
6958
0
0
0
0
0
6164
0
0
0
0
0
0
6470
0
0
0
0
0
0
0
0
0
0
0
0
6531
0
0
0
0
0
0
6165
0
0
0
0
0
0
6225
0
0
0
0
0
0
6043
0
0
0
0
0
6042
0
0
0
0
0
0
6226
0
0
0
0
0
0
6042
0
0
0
0
0
0
6043
0
0
0
0
0
0
6225
0
0
0
0
0
6104
0
0
0
0
0
0
6286
0
0
0
0
0
6287
0
0
0
0
0
6164
0
0
0
0
0
6958
0
0
0
0
0
7019
0
0
0
0
0
6470
0
0
0
0
0
6287
0
0
0
0
0
6103
0
0
0
0
0
6592
0
0
0
0
0
0
0
0
0
0
0
0
5981
0
0
0
0
0
6470
0
0
0
0
0
6286
0
0
0
0
0
6348
0
0
0
0
0
6226
0
0
0
0
0
6286
0
0
0
0
0
0
6287
0
0
0
0
0
6286
0
0
0
0
0
6409
0
0
0
0
0
6165
0
0
0
0
0
6775
0
0
0
0
0
0
0
0
0
0
0
6347
0
0
0
0
0
6104
0
0
0
0
0
6469
0
0
0
0
0
6409
0
0
0
0
0
0
0
0
0
0
0
0
6225
0
0
0
0
0
6348
0
0
0
0
0
6225
0
0
0
0
0
6592
0
0
0
0
0
6653
0
0
0
0
0
6470
0
0
0
0
0
6225
0
0
0
0
0
6226
0
0
0
0
0
6103
0
0
0
0
0
6775
0
0
0
0
0
6653
0
0
0
0
0
6897
0
0
0
0
0
6470
0
0
0
0
0
6225
0
0
0
0
0
6409
0
0
0
0
0
6348
0
0
0
0
0
0
6286
0
0
0
0
0
6104
0
0
0
0
0
6347
0
0
0
0
0
6226
0
0
0
0
0
6348
0
0
0
0
0
6408
0
0
0
0
0
6104
0
0
0
0
0
0
6531
0
0
0
0
0
6164
0
0
0
0
0
6226
0
0
0
0
0
6775
0
0
0
0
0
0
0
0
0
0
0
6225
0
0
0
0
0
6348
0
0
0
0
0
6347
0
0
0
0
0
6470
0
0
0
0
0
6531
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6470
0
0
0
0
0
6408
0
0
0
0
0
6104
0
0
0
0
0
6469
0
0
0
0
0
6348
0
0
0
0
0
0
6409
0
0
0
0
0
6347
0
0
0
0
0
6531
0
0
0
0
0
6775
0
0
0
0
6958
0
0
0
0
0
0
6531
0
0
0
0
0
6225
0
0
0
0
0
6348
0
0
0
0
0
6409
0
0
0
0
0
6347
0
0
0
0
0
6348
0
0
0
0
0
6592
0
0
0
0
0
0
0
0
0
0
0
0
6226
0
0
0
0
0
6409
0
0
0
0
0
6408
0
0
0
0
0
5982
0
0
0
0
0
6286
0
0
0
0
0
0
6470
0
0
0
0
6348
0
0
0
0
0
7019
0
0
0
0
0
6958
0
0
0
0
0
6530
0
0
0
0
0
6348
0
0
0
0
0
6226
0
0
0
0
0
0
0
0
0
0
0
0
6287
0
0
0
0
0
6225
0
0
0
0
0
6104
0
0
0
0
0
6470
0
0
0
0
0
6225
0
0
0
0
0
6165
0
