Measurements
3837088
3400076
3324150
3066948
3703176
3592154
3506766
3331230
3437918
3404593
3437369
3465995
3506827
3419547
3436026
3445426
3486075
3388358
3474845
3442984
3441642
3440787
3542532
3400382
3508170
3604971
3433524
3451773
3395622
3596609
3379325
3468863
3475150
3504202
3453971
3482230
3518057
3386344
3483939
3470267
3488516
3464469
3436820
3415579
3453056
3493826
3351249
3454825
3451102
3584463
3345024
3530081
3505484
3453543
3516044
3412588
3434684
3506644
3458853
4106862
3452079
3445853
3454581
3406913
3921132
3542594
3463492
3415640
3503226
3402579
3462699
4069692
3480154
4169179
4227711
3299308
3497184
4195912
3425345
3554190
3556265
3378226
3428153
3433829
3401237
3536245
3473502
3442008
3542227
3538321
3542472
3718679
3496939
3523612
3458304
3443778
3443106
3461173
3444144
3478202
3465445
3429130
3425955
3468863
3527640
3411735
3513052
3477714
3453482
3430655
3490653
3439627
3537223
3847890
4121327
4176320
4187489
4209767
4197377
4213002
4221913
4211537
4282948
4194020
4209584
4195790
4227650
4220509
4206715
4202504
4208547
4205922
4200551
4168630
3462576
3461173
3443839
3445303
3465690
3417716
3593130
3841360
3786550
3449332
3415092
3567495
3659049
3508352
3590567
3453971
3639761
4095449
4172596
4340077
3499137
3524222
3471976
3748403
3424003
3441092
3435599
3483573
3429068
3441336
3439323
3432547
3483817
3522452
3476004
3476798
3418204
3397940
3480521
3593985
3474479
3524710
3446524
3447684
3416678
3543265
3556571
3495047
3431144
3426505
3468070
3439871
3547965
3492178
3460319
3432608
3519766
3749869
4219105
4206471
4232045
4220082
4203358
4124746
4171010
4215139
4195607
4231740
3499137
3443228
3428275
3423026
3414969
3477591
3479606
3664541
3687796
3419364
3398551
3431021
3463981
3521109
3516593
3451651
3428336
3455801
3425041
3504934
3459586
3467032
3432853
3413993
3492850
3491385
3545584
3445365
3468985
3497305
3996572
4214467
4188588
4206593
4219838
4198964
4192616
4188710
4223500
4228627
4024953
3432364
3455191
3435050
3382804
3477775
3612906
3460257
3392813
3543265
3581534
3552176
3594839
3445060
3525565
3454520
3635489
3472586
3506400
3470389
3482169
3457755
3478385
3425101
3409781
3595145
3564077
4447377
4199575
4235951
4216298
4235218
4214284
4213246
4283863
4223806
4361133
3957449
3295218
3470389
3546378
3501334
3470267
3440787
3524405
3656179
3629264
3523611
3544364
3483634
3442191
3408865
3402702
3517569
3444937
3423148
3423942
3437613
3449515
3480277
3430533
3445609
3450797
3403861
3483816
3400993
3458426
3578543
3555777
3476615
3949941
4001027
3532523
3522636
3439566
3446219
4088735
4117055
4216297
4200551
4245656
4211109
4224782
4224476
4297902
4244191
4317738
4223011
4259328
4220326
4215565
4210561
4123036
4198964
4224537
4367970
3833486
3445792
3421561
3413566
3388968
3484488
3433585
3477408
3999075
4252979
4187551
4216908
4221180
4202260
4199574
4204701
4200490
4193288
4210560
4240224
4208424
4239491
4207143
4201223
4168019
3507254
3576834
3482718
3482779
3489249
3660086
3619192
3592093
3491019
3524955
3506460
3450065
3434378
3402946
3484915
3446829
3566214
3326225
3455436
3442740
3433585
3517264
3447868
3448965
3499686
3370536
3387381
3520316
3535819
3440910
3494864
3555349
3575553
3555166
3492423
3488883
3445060
3441092
3395743
3615287
3465506
3570120
3466483
4100697
3408866
3548514
3591299
3448478
3567129
3505240
3556388
3808950
3445548
3391471
3520071
3580252
3513968
3471976
3471488
3581900
3551260
3721243
3337699
3643179
3601981
3524466
3478812
3430472
3483390
3437491
3501456
3482107
3465385
3384941
3453909
3478568
3432120
3468375
3430777
3580924
3440482
