Measurements
1770
4150
0
5188
0
6897
0
6836
0
0
6958
0
7568
0
0
0
7019
0
6897
0
7019
0
7080
0
7019
0
7019
0
7019
0
7019
0
7080
0
0
7019
0
6958
0
6958
0
7019
0
6958
0
7263
0
7752
0
7751
0
7202
0
0
0
0
7202
0
6958
0
6958
0
7202
0
7019
0
7081
0
6896
0
6958
0
0
7019
0
7142
0
6958
0
6958
0
7629
0
7629
0
7263
0
6958
0
7142
0
0
7019
0
7019
0
6897
0
6897
0
6957
0
6958
0
6958
0
6958
0
0
7081
0
6958
0
6958
0
6957
0
7691
0
8057
0
7019
0
6958
0
6835
0
6958
0
0
7081
0
7141
0
6958
0
6958
0
6836
0
7019
0
6958
0
0
0
0
6897
0
6958
0
7141
0
7568
0
7751
0
7020
0
7019
0
7080
0
6958
0
6958
0
0
0
0
6958
0
7080
0
6958
0
6958
0
6958
0
7019
0
0
0
0
6958
0
7690
0
7812
0
7142
0
7202
0
7019
0
6958
0
6958
0
0
0
0
6775
0
7202
0
7751
0
7141
0
6958
0
7263
0
6958
0
6958
0
6897
0
7630
0
8117
0
7080
0
0
7019
0
7142
0
6958
0
7141
0
7019
0
7141
0
7202
0
6897
0
0
0
0
6775
0
6958
0
7263
0
7202
0
7019
0
7813
0
8056
0
6958
0
6897
0
7202
0
0
7080
0
7081
0
7263
0
6958
0
7080
0
7446
0
7019
0
7019
0
6897
0
0
7080
0
7019
0
7568
0
8179
0
7263
0
7080
0
7019
0
6958
0
7019
0
0
0
0
6958
0
6958
0
7019
0
6897
0
6958
0
6958
0
0
0
0
6775
0
7141
0
7691
0
7690
0
6897
0
6958
0
7202
0
7141
0
6958
0
0
0
0
6774
0
6958
0
7203
0
7080
0
6897
0
6958
0
6958
0
7019
0
0
7202
0
7812
0
8118
0
6897
0
7080
0
6836
0
7202
0
7019
0
7019
0
0
6958
0
6958
0
7202
0
7080
0
7019
0
7019
0
6958
0
0
7019
0
7385
0
0
0
7629
0
7141
0
7325
0
7080
0
7202
0
7019
0
7202
0
0
0
0
7202
0
7019
0
7080
0
6958
0
7141
0
7019
0
7141
0
7752
0
8056
0
6836
0
0
7325
0
7019
0
7080
0
7202
0
7385
0
7019
0
7385
0
7324
0
7081
0
7446
0
0
7080
0
7202
0
7385
0
7385
0
7935
0
8362
0
7202
0
7385
0
7385
0
7447
0
0
0
0
7446
0
7263
0
7386
0
7263
0
7385
0
7446
0
7386
0
0
7385
0
7263
0
7751
0
7935
0
7873
0
7264
0
7446
0
7385
0
7385
0
7325
0
0
7385
0
7202
0
7202
0
7446
0
7202
0
7264
0
7812
0
7324
0
0
7385
0
7874
0
8240
0
7202
0
7324
0
7263
0
7263
0
7264
0
7385
0
0
7263
0
7263
0
7324
0
7202
0
7203
0
7263
0
7385
0
0
7324
0
7324
0
7996
0
7996
0
7324
0
7385
0
7324
0
7202
0
7263
0
7447
0
0
7324
0
7324
0
7385
0
7386
0
7385
0
7446
0
7385
0
7141
0
0
7996
7568
0
0
0
0
7385
0
7447
0
7385
0
7263
0
7263
0
7324
0
0
7264
0
7263
0
7385
0
7385
0
7324
0
9522
11657
0
11841
0
12085
0
11719
0
11963
0
11963
11963
0
11657
0
11170
0
11230
0
11292
0
12145
0
12330
11474
0
0
7568
0
7264
0
7568
0
7202
0
7385
0
7813
0
7873
0
7569
0
7263
0
7507
0
7385
0
0
7264
0
7263
0
7385
0
7385
0
7507
0
7447
0
7324
0
7263
0
0
0
0
7386
0
7629
0
7996
0
8117
0
7324
0
7447
0
7385
0
7324
0
7446
0
7386
0
0
0
8178
0
0
0
0
7324
0
7263
0
7507
0
